"pokemon_form_id","iv_id","level","cp","hp","stat_product"
1,867,1.0,13,12,1.501
1,867,1.5,27,17,4.394
1,867,2.0,41,21,8.231
1,867,2.5,55,25,13.135
1,867,3.0,69,28,18.445
1,867,3.5,83,30,23.774
1,867,4.0,97,33,30.549
1,867,4.5,111,35,37.072
1,867,5.0,125,37,44.129
1,867,5.5,139,39,51.716
1,867,6.0,153,41,59.843
1,867,6.5,167,43,68.506
1,867,7.0,181,45,77.685
1,867,7.5,196,47,87.425
1,867,8.0,210,48,95.667
1,867,8.5,224,50,106.346
1,867,9.0,238,51,115.278
1,867,9.5,252,53,126.854
1,867,10.0,266,54,136.451
1,867,10.5,280,56,148.975
1,867,11.0,293,57,158.441
1,867,11.5,306,58,168.548
1,867,12.0,319,60,181.944
1,867,12.5,332,61,192.645
1,867,13.0,346,62,203.649
1,867,13.5,359,63,214.878
1,867,14.0,372,64,226.36
1,867,14.5,386,66,241.788
1,867,15.0,399,67,253.917
1,867,15.5,412,68,266.316
1,867,16.0,426,69,278.935
1,867,16.5,439,70,291.813
1,867,17.0,452,71,304.94
1,867,17.5,466,72,318.312
1,867,18.0,479,73,331.97
1,867,18.5,492,74,345.812
1,867,19.0,505,75,360.033
1,867,19.5,519,76,374.425
1,867,20.0,532,77,389.086
1,867,20.5,545,78,403.901
1,867,21.0,559,79,419.087
1,867,21.5,572,80,434.53
1,867,22.0,585,81,450.168
1,867,22.5,599,82,466.114
1,867,23.0,612,83,482.305
1,867,23.5,625,84,498.736
1,867,24.0,639,85,515.404
1,867,24.5,652,85,526.114
1,867,25.0,665,86,543.183
1,867,25.5,679,87,560.477
1,867,26.0,692,88,578.061
1,867,26.5,705,89,595.862
1,867,27.0,719,90,613.875
1,867,27.5,732,91,632.245
1,867,28.0,745,91,643.751
1,867,28.5,758,92,662.403
1,867,29.0,772,93,681.411
1,867,29.5,785,94,700.534
1,867,30.0,798,95,720.091
1,867,30.5,805,95,725.975
1,867,31.0,812,95,732.05
1,867,31.5,818,96,745.833
1,867,32.0,825,96,751.853
1,867,32.5,832,97,765.791
1,867,33.0,838,97,771.922
1,867,33.5,845,97,778.077
1,867,34.0,852,98,792.342
1,867,34.5,858,98,798.433
1,867,35.0,865,99,812.846
1,867,35.5,872,99,819.047
1,867,36.0,878,99,825.452
1,867,36.5,885,100,840.009
1,867,37.0,892,100,846.344
1,867,37.5,898,100,852.612
1,867,38.0,905,101,867.584
1,867,38.5,912,101,873.959
1,867,39.0,918,102,888.98
1,867,39.5,925,102,895.371
1,867,40.0,932,102,901.976
1,867,40.5,937,103,916.542
1,867,41.0,943,103,922.283
1,868,1.0,13,12,1.501
1,868,1.5,27,17,4.394
1,868,2.0,41,21,8.231
1,868,2.5,55,25,13.135
1,868,3.0,69,28,18.445
1,868,3.5,83,30,23.774
1,868,4.0,97,33,30.549
1,868,4.5,112,35,37.072
1,868,5.0,126,38,45.322
1,868,5.5,140,40,53.042
1,868,6.0,154,42,61.303
1,868,6.5,168,43,68.506
1,868,7.0,182,45,77.685
1,868,7.5,196,47,87.425
1,868,8.0,210,49,97.66
1,868,8.5,225,50,106.346
1,868,9.0,239,52,117.539
1,868,9.5,253,53,126.854
1,868,10.0,267,55,138.977
1,868,10.5,281,56,148.975
1,868,11.0,294,58,161.22
1,868,11.5,307,59,171.454
1,868,12.0,320,60,181.944
1,868,12.5,334,61,192.645
1,868,13.0,347,63,206.934
1,868,13.5,360,64,218.289
1,868,14.0,374,65,229.897
1,868,14.5,387,66,241.788
1,868,15.0,401,67,253.917
1,868,15.5,414,68,266.316
1,868,16.0,427,70,282.978
1,868,16.5,441,71,295.981
1,868,17.0,454,72,309.235
1,868,17.5,467,73,322.733
1,868,18.0,481,74,336.518
1,868,18.5,494,75,350.485
1,868,19.0,507,76,364.833
1,868,19.5,521,77,379.352
1,868,20.0,534,78,394.14
1,868,20.5,547,79,409.079
1,868,21.0,561,80,424.391
1,868,21.5,574,81,439.962
1,868,22.0,588,82,455.726
1,868,22.5,601,83,471.798
1,868,23.0,614,83,482.305
1,868,23.5,628,84,498.736
1,868,24.0,641,85,515.404
1,868,24.5,654,86,532.303
1,868,25.0,668,87,549.499
1,868,25.5,681,88,566.919
1,868,26.0,695,89,584.63
1,868,26.5,708,90,602.557
1,868,27.0,721,90,613.875
1,868,27.5,735,91,632.245
1,868,28.0,748,92,650.825
1,868,28.5,761,93,669.603
1,868,29.0,775,94,688.738
1,868,29.5,788,95,707.987
1,868,30.0,802,95,720.091
1,868,30.5,808,96,733.617
1,868,31.0,815,96,739.755
1,868,31.5,822,97,753.603
1,868,32.0,828,97,759.685
1,868,32.5,835,97,765.791
1,868,33.0,842,98,779.88
1,868,33.5,848,98,786.099
1,868,34.0,855,98,792.342
1,868,34.5,862,99,806.581
1,868,35.0,868,99,812.846
1,868,35.5,875,100,827.32
1,868,36.0,882,100,833.79
1,868,36.5,888,100,840.009
1,868,37.0,895,101,854.807
1,868,37.5,902,101,861.138
1,868,38.0,908,102,876.174
1,868,38.5,915,102,882.612
1,868,39.0,922,102,888.98
1,868,39.5,928,103,904.149
1,868,40.0,935,103,910.819
1,868,40.5,941,103,916.542
1,868,41.0,947,104,931.237
1,869,1.0,13,12,1.501
1,869,1.5,27,17,4.394
1,869,2.0,41,21,8.231
1,869,2.5,55,25,13.135
1,869,3.0,69,28,18.445
1,869,3.5,84,31,24.567
1,869,4.0,98,33,30.549
1,869,4.5,112,36,38.131
1,869,5.0,126,38,45.322
1,869,5.5,140,40,53.042
1,869,6.0,155,42,61.303
1,869,6.5,169,44,70.099
1,869,7.0,183,46,79.411
1,869,7.5,197,47,87.425
1,869,8.0,211,49,97.66
1,869,8.5,225,51,108.473
1,869,9.0,240,52,117.539
1,869,9.5,254,54,129.248
1,869,10.0,268,55,138.977
1,869,10.5,282,57,151.635
1,869,11.0,295,58,161.22
1,869,11.5,308,59,171.454
1,869,12.0,322,61,184.976
1,869,12.5,335,62,195.803
1,869,13.0,348,63,206.934
1,869,13.5,362,64,218.289
1,869,14.0,375,65,229.897
1,869,14.5,389,67,245.452
1,869,15.0,402,68,257.707
1,869,15.5,415,69,270.232
1,869,16.0,429,70,282.978
1,869,16.5,442,71,295.981
1,869,17.0,456,72,309.235
1,869,17.5,469,73,322.733
1,869,18.0,483,74,336.518
1,869,18.5,496,75,350.485
1,869,19.0,509,76,364.833
1,869,19.5,523,77,379.352
1,869,20.0,536,78,394.14
1,869,20.5,550,79,409.079
1,869,21.0,563,80,424.391
1,869,21.5,576,81,439.962
1,869,22.0,590,82,455.726
1,869,22.5,603,83,471.798
1,869,23.0,617,84,488.116
1,869,23.5,630,85,504.674
1,869,24.0,644,86,521.468
1,869,24.5,657,87,538.493
1,869,25.0,670,88,555.815
1,869,25.5,684,89,573.362
1,869,26.0,697,89,584.63
1,869,26.5,711,90,602.557
1,869,27.0,724,91,620.695
1,869,27.5,737,92,639.193
1,869,28.0,751,93,657.899
1,869,28.5,764,94,676.804
1,869,29.0,778,94,688.738
1,869,29.5,791,95,707.987
1,869,30.0,805,96,727.671
1,869,30.5,811,96,733.617
1,869,31.0,818,97,747.461
1,869,31.5,825,97,753.603
1,869,32.0,831,98,767.516
1,869,32.5,838,98,773.686
1,869,33.0,845,98,779.88
1,869,33.5,852,99,794.12
1,869,34.0,858,99,800.427
1,869,34.5,865,100,814.728
1,869,35.0,872,100,821.056
1,869,35.5,878,100,827.32
1,869,36.0,885,101,842.128
1,869,36.5,892,101,848.409
1,869,37.0,898,102,863.271
1,869,37.5,905,102,869.664
1,869,38.0,912,102,876.174
1,869,38.5,919,103,891.265
1,869,39.0,925,103,897.696
1,869,39.5,932,103,904.149
1,869,40.0,939,104,919.662
1,869,40.5,945,104,925.441
1,869,41.0,951,104,931.237
1,870,1.0,13,12,1.501
1,870,1.5,27,17,4.394
1,870,2.0,41,22,8.622
1,870,2.5,56,25,13.135
1,870,3.0,70,28,18.445
1,870,3.5,84,31,24.567
1,870,4.0,98,34,31.475
1,870,4.5,112,36,38.131
1,870,5.0,127,38,45.322
1,870,5.5,141,40,53.042
1,870,6.0,155,42,61.303
1,870,6.5,169,44,70.099
1,870,7.0,184,46,79.411
1,870,7.5,198,48,89.285
1,870,8.0,212,49,97.66
1,870,8.5,226,51,108.473
1,870,9.0,240,53,119.799
1,870,9.5,255,54,129.248
1,870,10.0,269,56,141.504
1,870,10.5,283,57,151.635
1,870,11.0,296,58,161.22
1,870,11.5,309,60,174.36
1,870,12.0,323,61,184.976
1,870,12.5,336,62,195.803
1,870,13.0,350,64,210.218
1,870,13.5,363,65,221.7
1,870,14.0,377,66,233.433
1,870,14.5,390,67,245.452
1,870,15.0,404,68,257.707
1,870,15.5,417,69,270.232
1,870,16.0,430,71,287.021
1,870,16.5,444,72,300.15
1,870,17.0,457,73,313.53
1,870,17.5,471,74,327.154
1,870,18.0,484,75,341.065
1,870,18.5,498,76,355.158
1,870,19.0,511,77,369.634
1,870,19.5,525,78,384.279
1,870,20.0,538,79,399.193
1,870,20.5,552,80,414.257
1,870,21.0,565,81,429.696
1,870,21.5,579,82,445.393
1,870,22.0,592,83,461.283
1,870,22.5,606,84,477.482
1,870,23.0,619,85,493.926
1,870,23.5,632,86,510.611
1,870,24.0,646,87,527.531
1,870,24.5,659,87,538.493
1,870,25.0,673,88,555.815
1,870,25.5,686,89,573.362
1,870,26.0,700,90,591.199
1,870,26.5,713,91,609.252
1,870,27.0,727,92,627.516
1,870,27.5,740,93,646.141
1,870,28.0,754,94,664.974
1,870,28.5,767,94,676.804
1,870,29.0,781,95,696.065
1,870,29.5,794,96,715.439
1,870,30.0,808,97,735.251
1,870,30.5,814,97,741.259
1,870,31.0,821,98,755.167
1,870,31.5,828,98,761.372
1,870,32.0,835,98,767.516
1,870,32.5,841,99,781.581
1,870,33.0,848,99,787.838
1,870,33.5,855,100,802.142
1,870,34.0,861,100,808.512
1,870,34.5,868,100,814.728
1,870,35.0,875,101,829.267
1,870,35.5,882,101,835.593
1,870,36.0,888,102,850.466
1,870,36.5,895,102,856.809
1,870,37.0,902,102,863.271
1,870,37.5,909,103,878.19
1,870,38.0,915,103,884.764
1,870,38.5,922,103,891.265
1,870,39.0,929,104,906.411
1,870,39.5,936,104,912.927
1,870,40.0,942,105,928.505
1,870,40.5,948,105,934.339
1,870,41.0,954,105,940.191
1,871,1.0,13,12,1.501
1,871,1.5,27,18,4.653
1,871,2.0,41,22,8.622
1,871,2.5,56,25,13.135
1,871,3.0,70,28,18.445
1,871,3.5,84,31,24.567
1,871,4.0,99,34,31.475
1,871,4.5,113,36,38.131
1,871,5.0,127,38,45.322
1,871,5.5,141,41,54.368
1,871,6.0,156,43,62.763
1,871,6.5,170,44,70.099
1,871,7.0,184,46,79.411
1,871,7.5,199,48,89.285
1,871,8.0,213,50,99.653
1,871,8.5,227,51,108.473
1,871,9.0,241,53,119.799
1,871,9.5,256,55,131.641
1,871,10.0,270,56,141.504
1,871,10.5,284,58,154.295
1,871,11.0,297,59,164.0
1,871,11.5,310,60,174.36
1,871,12.0,324,62,188.009
1,871,12.5,338,63,198.961
1,871,13.0,351,64,210.218
1,871,13.5,365,65,221.7
1,871,14.0,378,66,233.433
1,871,14.5,392,68,249.115
1,871,15.0,405,69,261.496
1,871,15.5,419,70,274.148
1,871,16.0,432,71,287.021
1,871,16.5,446,72,300.15
1,871,17.0,459,73,313.53
1,871,17.5,473,74,327.154
1,871,18.0,486,75,341.065
1,871,18.5,500,76,355.158
1,871,19.0,513,78,374.434
1,871,19.5,527,79,389.205
1,871,20.0,540,80,404.246
1,871,20.5,554,81,419.436
1,871,21.0,567,82,435.001
1,871,21.5,581,83,450.825
1,871,22.0,594,83,461.283
1,871,22.5,608,84,477.482
1,871,23.0,621,85,493.926
1,871,23.5,635,86,510.611
1,871,24.0,648,87,527.531
1,871,24.5,662,88,544.682
1,871,25.0,675,89,562.131
1,871,25.5,689,90,579.804
1,871,26.0,702,91,597.768
1,871,26.5,716,92,615.947
1,871,27.0,730,93,634.337
1,871,27.5,743,93,646.141
1,871,28.0,757,94,664.974
1,871,28.5,770,95,684.004
1,871,29.0,784,96,703.392
1,871,29.5,797,97,722.892
1,871,30.0,811,98,742.831
1,871,30.5,817,98,748.901
1,871,31.0,824,98,755.167
1,871,31.5,831,99,769.141
1,871,32.0,838,99,775.348
1,871,32.5,844,100,789.475
1,871,33.0,851,100,795.796
1,871,33.5,858,100,802.142
1,871,34.0,865,101,816.598
1,871,34.5,871,101,822.875
1,871,35.0,878,102,837.478
1,871,35.5,885,102,843.866
1,871,36.0,892,102,850.466
1,871,36.5,898,103,865.209
1,871,37.0,905,103,871.734
1,871,37.5,912,103,878.19
1,871,38.0,919,104,893.354
1,871,38.5,925,104,899.918
1,871,39.0,932,105,915.127
1,871,39.5,939,105,921.705
1,871,40.0,946,105,928.505
1,871,40.5,952,106,943.237
1,871,41.0,958,106,949.145
1,872,1.0,13,12,1.501
1,872,1.5,27,18,4.653
1,872,2.0,42,22,8.622
1,872,2.5,56,26,13.661
1,872,3.0,70,29,19.104
1,872,3.5,85,31,24.567
1,872,4.0,99,34,31.475
1,872,4.5,113,36,38.131
1,872,5.0,128,39,46.514
1,872,5.5,142,41,54.368
1,872,6.0,156,43,62.763
1,872,6.5,171,45,71.692
1,872,7.0,185,47,81.138
1,872,7.5,199,48,89.285
1,872,8.0,214,50,99.653
1,872,8.5,228,52,110.6
1,872,9.0,242,53,119.799
1,872,9.5,257,55,131.641
1,872,10.0,271,57,144.031
1,872,10.5,285,58,154.295
1,872,11.0,298,59,164.0
1,872,11.5,312,61,177.267
1,872,12.0,325,62,188.009
1,872,12.5,339,63,198.961
1,872,13.0,352,65,213.503
1,872,13.5,366,66,225.111
1,872,14.0,379,67,236.97
1,872,14.5,393,68,249.115
1,872,15.0,407,69,261.496
1,872,15.5,420,71,278.065
1,872,16.0,434,72,291.063
1,872,16.5,447,73,304.319
1,872,17.0,461,74,317.825
1,872,17.5,474,75,331.575
1,872,18.0,488,76,345.613
1,872,18.5,502,77,359.831
1,872,19.0,515,78,374.434
1,872,19.5,529,79,389.205
1,872,20.0,542,80,404.246
1,872,20.5,556,81,419.436
1,872,21.0,569,82,435.001
1,872,21.5,583,83,450.825
1,872,22.0,597,84,466.841
1,872,22.5,610,85,483.167
1,872,23.0,624,86,499.737
1,872,23.5,637,87,516.548
1,872,24.0,651,88,533.595
1,872,24.5,664,89,550.872
1,872,25.0,678,90,568.447
1,872,25.5,692,91,586.246
1,872,26.0,705,91,597.768
1,872,26.5,719,92,615.947
1,872,27.0,732,93,634.337
1,872,27.5,746,94,653.088
1,872,28.0,759,95,672.048
1,872,28.5,773,96,691.204
1,872,29.0,787,97,710.719
1,872,29.5,800,97,722.892
1,872,30.0,814,98,742.831
1,872,30.5,820,99,756.543
1,872,31.0,827,99,762.873
1,872,31.5,834,100,776.91
1,872,32.0,841,100,783.18
1,872,32.5,848,100,789.475
1,872,33.0,854,101,803.754
1,872,33.5,861,101,810.163
1,872,34.0,868,102,824.683
1,872,34.5,875,102,831.023
1,872,35.0,881,102,837.478
1,872,35.5,888,103,852.14
1,872,36.0,895,103,858.804
1,872,36.5,902,103,865.209
1,872,37.0,909,104,880.198
1,872,37.5,915,104,886.716
1,872,38.0,922,105,901.944
1,872,38.5,929,105,908.572
1,872,39.0,936,105,915.127
1,872,39.5,943,106,930.484
1,872,40.0,949,106,937.348
1,872,40.5,955,107,952.136
1,872,41.0,961,107,958.1
1,873,1.0,13,12,1.501
1,873,1.5,27,18,4.653
1,873,2.0,42,22,8.622
1,873,2.5,56,26,13.661
1,873,3.0,71,29,19.104
1,873,3.5,85,32,25.359
1,873,4.0,99,34,31.475
1,873,4.5,114,37,39.19
1,873,5.0,128,39,46.514
1,873,5.5,142,41,54.368
1,873,6.0,157,43,62.763
1,873,6.5,171,45,71.692
1,873,7.0,186,47,81.138
1,873,7.5,200,49,91.145
1,873,8.0,214,51,101.646
1,873,8.5,229,52,110.6
1,873,9.0,243,54,122.06
1,873,9.5,258,55,131.641
1,873,10.0,272,57,144.031
1,873,10.5,286,58,154.295
1,873,11.0,299,60,166.78
1,873,11.5,313,61,177.267
1,873,12.0,326,62,188.009
1,873,12.5,340,64,202.119
1,873,13.0,354,65,213.503
1,873,13.5,367,66,225.111
1,873,14.0,381,67,236.97
1,873,14.5,394,69,252.778
1,873,15.0,408,70,265.286
1,873,15.5,422,71,278.065
1,873,16.0,435,72,291.063
1,873,16.5,449,73,304.319
1,873,17.0,463,74,317.825
1,873,17.5,476,76,335.996
1,873,18.0,490,77,350.161
1,873,18.5,503,78,364.504
1,873,19.0,517,79,379.235
1,873,19.5,531,80,394.132
1,873,20.0,544,81,409.299
1,873,20.5,558,82,424.614
1,873,21.0,571,83,440.306
1,873,21.5,585,84,456.257
1,873,22.0,599,85,472.399
1,873,22.5,612,86,488.851
1,873,23.0,626,87,505.548
1,873,23.5,640,88,522.486
1,873,24.0,653,89,539.658
1,873,24.5,667,89,550.872
1,873,25.0,680,90,568.447
1,873,25.5,694,91,586.246
1,873,26.0,708,92,604.336
1,873,26.5,721,93,622.642
1,873,27.0,735,94,641.158
1,873,27.5,749,95,660.036
1,873,28.0,762,96,679.122
1,873,28.5,776,96,691.204
1,873,29.0,789,97,710.719
1,873,29.5,803,98,730.344
1,873,30.0,817,99,750.411
1,873,30.5,823,99,756.543
1,873,31.0,830,100,770.579
1,873,31.5,837,100,776.91
1,873,32.0,844,101,791.012
1,873,32.5,851,101,797.37
1,873,33.0,858,101,803.754
1,873,33.5,864,102,818.184
1,873,34.0,871,102,824.683
1,873,34.5,878,103,839.17
1,873,35.0,885,103,845.688
1,873,35.5,892,103,852.14
1,873,36.0,898,104,867.142
1,873,36.5,905,104,873.609
1,873,37.0,912,105,888.661
1,873,37.5,919,105,895.243
1,873,38.0,926,105,901.944
1,873,38.5,932,106,917.225
1,873,39.0,939,106,923.842
1,873,39.5,946,107,939.262
1,873,40.0,953,107,946.191
1,873,40.5,959,107,952.136
1,873,41.0,965,108,967.054
1,874,1.0,13,12,1.501
1,874,1.5,27,18,4.653
1,874,2.0,42,22,8.622
1,874,2.5,56,26,13.661
1,874,3.0,71,29,19.104
1,874,3.5,85,32,25.359
1,874,4.0,100,35,32.4
1,874,4.5,114,37,39.19
1,874,5.0,129,39,46.514
1,874,5.5,143,41,54.368
1,874,6.0,157,43,62.763
1,874,6.5,172,45,71.692
1,874,7.0,186,47,81.138
1,874,7.5,201,49,91.145
1,874,8.0,215,51,101.646
1,874,8.5,230,53,112.726
1,874,9.0,244,54,122.06
1,874,9.5,259,56,134.034
1,874,10.0,273,57,144.031
1,874,10.5,287,59,156.956
1,874,11.0,300,60,166.78
1,874,11.5,314,62,180.173
1,874,12.0,328,63,191.041
1,874,12.5,341,64,202.119
1,874,13.0,355,65,213.503
1,874,13.5,369,67,228.521
1,874,14.0,382,68,240.507
1,874,14.5,396,69,252.778
1,874,15.0,410,70,265.286
1,874,15.5,423,72,281.981
1,874,16.0,437,73,295.106
1,874,16.5,451,74,308.488
1,874,17.0,464,75,322.119
1,874,17.5,478,76,335.996
1,874,18.0,492,77,350.161
1,874,18.5,505,78,364.504
1,874,19.0,519,79,379.235
1,874,19.5,533,80,394.132
1,874,20.0,546,81,409.299
1,874,20.5,560,82,424.614
1,874,21.0,574,83,440.306
1,874,21.5,587,84,456.257
1,874,22.0,601,85,472.399
1,874,22.5,615,86,488.851
1,874,23.0,628,87,505.548
1,874,23.5,642,88,522.486
1,874,24.0,656,89,539.658
1,874,24.5,669,90,557.062
1,874,25.0,683,91,574.764
1,874,25.5,697,92,592.689
1,874,26.0,710,93,610.905
1,874,26.5,724,94,629.337
1,874,27.0,738,95,647.979
1,874,27.5,751,95,660.036
1,874,28.0,765,96,679.122
1,874,28.5,779,97,698.404
1,874,29.0,792,98,718.046
1,874,29.5,806,99,737.797
1,874,30.0,820,100,757.991
1,874,30.5,827,100,764.184
1,874,31.0,833,101,778.284
1,874,31.5,840,101,784.679
1,874,32.0,847,101,791.012
1,874,32.5,854,102,805.265
1,874,33.0,861,102,811.712
1,874,33.5,867,103,826.206
1,874,34.0,874,103,832.768
1,874,34.5,881,103,839.17
1,874,35.0,888,104,853.899
1,874,35.5,895,104,860.413
1,874,36.0,902,105,875.479
1,874,36.5,908,105,882.009
1,874,37.0,915,105,888.661
1,874,37.5,922,106,903.769
1,874,38.0,929,106,910.534
1,874,38.5,936,107,925.878
1,874,39.0,943,107,932.558
1,874,39.5,949,107,939.262
1,874,40.0,956,108,955.034
1,874,40.5,962,108,961.034
1,874,41.0,968,108,967.054
1,875,1.0,13,12,1.501
1,875,1.5,28,18,4.653
1,875,2.0,42,22,8.622
1,875,2.5,57,26,13.661
1,875,3.0,71,29,19.104
1,875,3.5,86,32,25.359
1,875,4.0,100,35,32.4
1,875,4.5,115,37,39.19
1,875,5.0,129,40,47.707
1,875,5.5,144,42,55.694
1,875,6.0,158,44,64.222
1,875,6.5,173,46,73.285
1,875,7.0,187,48,82.864
1,875,7.5,201,50,93.005
1,875,8.0,216,51,101.646
1,875,8.5,230,53,112.726
1,875,9.0,245,55,124.32
1,875,9.5,259,56,134.034
1,875,10.0,274,58,146.558
1,875,10.5,288,59,156.956
1,875,11.0,301,61,169.559
1,875,11.5,315,62,180.173
1,875,12.0,329,63,191.041
1,875,12.5,343,65,205.277
1,875,13.0,356,66,216.788
1,875,13.5,370,67,228.521
1,875,14.0,384,68,240.507
1,875,14.5,397,70,256.442
1,875,15.0,411,71,269.076
1,875,15.5,425,72,281.981
1,875,16.0,439,73,295.106
1,875,16.5,452,74,308.488
1,875,17.0,466,76,326.414
1,875,17.5,480,77,340.417
1,875,18.0,493,78,354.708
1,875,18.5,507,79,369.178
1,875,19.0,521,80,384.035
1,875,19.5,535,81,399.058
1,875,20.0,548,82,414.352
1,875,20.5,562,83,429.792
1,875,21.0,576,84,445.611
1,875,21.5,589,85,461.688
1,875,22.0,603,86,477.956
1,875,22.5,617,87,494.535
1,875,23.0,631,88,511.359
1,875,23.5,644,89,528.423
1,875,24.0,658,90,545.722
1,875,24.5,672,91,563.251
1,875,25.0,685,92,581.08
1,875,25.5,699,93,599.131
1,875,26.0,713,94,617.474
1,875,26.5,727,94,629.337
1,875,27.0,740,95,647.979
1,875,27.5,754,96,666.984
1,875,28.0,768,97,686.196
1,875,28.5,781,98,705.604
1,875,29.0,795,99,725.373
1,875,29.5,809,100,745.249
1,875,30.0,823,100,757.991
1,875,30.5,830,101,771.826
1,875,31.0,836,101,778.284
1,875,31.5,843,102,792.448
1,875,32.0,850,102,798.844
1,875,32.5,857,103,813.16
1,875,33.0,864,103,819.67
1,875,33.5,871,103,826.206
1,875,34.0,878,104,840.853
1,875,34.5,884,104,847.317
1,875,35.0,891,105,862.109
1,875,35.5,898,105,868.686
1,875,36.0,905,105,875.479
1,875,36.5,912,106,890.409
1,875,37.0,919,106,897.124
1,875,37.5,926,107,912.295
1,875,38.0,932,107,919.124
1,875,38.5,939,107,925.878
1,875,39.0,946,108,941.273
1,875,39.5,953,108,948.04
1,875,40.0,960,109,963.877
1,875,40.5,966,109,969.933
1,875,41.0,972,109,976.008
1,876,1.0,13,13,1.626
1,876,1.5,28,18,4.653
1,876,2.0,42,23,9.014
1,876,2.5,57,26,13.661
1,876,3.0,71,29,19.104
1,876,3.5,86,32,25.359
1,876,4.0,100,35,32.4
1,876,4.5,115,38,40.25
1,876,5.0,129,40,47.707
1,876,5.5,144,42,55.694
1,876,6.0,159,44,64.222
1,876,6.5,173,46,73.285
1,876,7.0,188,48,82.864
1,876,7.5,202,50,93.005
1,876,8.0,217,52,103.639
1,876,8.5,231,53,112.726
1,876,9.0,246,55,124.32
1,876,9.5,260,57,136.428
1,876,10.0,275,58,146.558
1,876,10.5,289,60,159.616
1,876,11.0,302,61,169.559
1,876,11.5,316,62,180.173
1,876,12.0,330,64,194.074
1,876,12.5,344,65,205.277
1,876,13.0,358,66,216.788
1,876,13.5,371,68,231.932
1,876,14.0,385,69,244.044
1,876,14.5,399,70,256.442
1,876,15.0,413,71,269.076
1,876,15.5,426,73,285.898
1,876,16.0,440,74,299.148
1,876,16.5,454,75,312.657
1,876,17.0,468,76,326.414
1,876,17.5,481,77,340.417
1,876,18.0,495,78,354.708
1,876,18.5,509,79,369.178
1,876,19.0,523,80,384.035
1,876,19.5,536,81,399.058
1,876,20.0,550,83,419.405
1,876,20.5,564,84,434.97
1,876,21.0,578,85,450.916
1,876,21.5,592,86,467.12
1,876,22.0,605,87,483.514
1,876,22.5,619,88,500.22
1,876,23.0,633,89,517.17
1,876,23.5,647,90,534.36
1,876,24.0,660,90,545.722
1,876,24.5,674,91,563.251
1,876,25.0,688,92,581.08
1,876,25.5,702,93,599.131
1,876,26.0,715,94,617.474
1,876,26.5,729,95,636.032
1,876,27.0,743,96,654.799
1,876,27.5,757,97,673.932
1,876,28.0,771,98,693.27
1,876,28.5,784,99,712.804
1,876,29.0,798,99,725.373
1,876,29.5,812,100,745.249
1,876,30.0,826,101,765.571
1,876,30.5,833,102,779.468
1,876,31.0,839,102,785.99
1,876,31.5,846,102,792.448
1,876,32.0,853,103,806.675
1,876,32.5,860,103,813.16
1,876,33.0,867,104,827.628
1,876,33.5,874,104,834.227
1,876,34.0,881,105,848.938
1,876,34.5,888,105,855.464
1,876,35.0,894,105,862.109
1,876,35.5,901,106,876.959
1,876,36.0,908,106,883.817
1,876,36.5,915,107,898.809
1,876,37.0,922,107,905.588
1,876,37.5,929,107,912.295
1,876,38.0,936,108,927.714
1,876,38.5,943,108,934.531
1,876,39.0,949,109,949.989
1,876,39.5,956,109,956.818
1,876,40.0,963,109,963.877
1,876,40.5,969,110,978.831
1,876,41.0,975,110,984.962
1,877,1.0,13,13,1.626
1,877,1.5,28,18,4.653
1,877,2.0,42,23,9.014
1,877,2.5,57,26,13.661
1,877,3.0,72,30,19.763
1,877,3.5,86,33,26.152
1,877,4.0,101,35,32.4
1,877,4.5,115,38,40.25
1,877,5.0,130,40,47.707
1,877,5.5,145,42,55.694
1,877,6.0,159,44,64.222
1,877,6.5,174,46,73.285
1,877,7.0,188,48,82.864
1,877,7.5,203,50,93.005
1,877,8.0,218,52,103.639
1,877,8.5,232,54,114.853
1,877,9.0,247,55,124.32
1,877,9.5,261,57,136.428
1,877,10.0,276,59,149.085
1,877,10.5,291,60,159.616
1,877,11.0,304,62,172.339
1,877,11.5,317,63,183.079
1,877,12.0,331,64,194.074
1,877,12.5,345,66,208.435
1,877,13.0,359,67,220.072
1,877,13.5,373,68,231.932
1,877,14.0,386,69,244.044
1,877,14.5,400,71,260.105
1,877,15.0,414,72,272.866
1,877,15.5,428,73,285.898
1,877,16.0,442,74,299.148
1,877,16.5,455,75,312.657
1,877,17.0,469,77,330.709
1,877,17.5,483,78,344.838
1,877,18.0,497,79,359.256
1,877,18.5,511,80,373.851
1,877,19.0,525,81,388.836
1,877,19.5,538,82,403.985
1,877,20.0,552,83,419.405
1,877,20.5,566,84,434.97
1,877,21.0,580,85,450.916
1,877,21.5,594,86,467.12
1,877,22.0,607,87,483.514
1,877,22.5,621,88,500.22
1,877,23.0,635,89,517.17
1,877,23.5,649,90,534.36
1,877,24.0,663,91,551.786
1,877,24.5,677,92,569.441
1,877,25.0,690,93,587.396
1,877,25.5,704,94,605.573
1,877,26.0,718,95,624.043
1,877,26.5,732,96,642.727
1,877,27.0,746,97,661.62
1,877,27.5,759,98,680.879
1,877,28.0,773,98,693.27
1,877,28.5,787,99,712.804
1,877,29.0,801,100,732.7
1,877,29.5,815,101,752.702
1,877,30.0,829,102,773.151
1,877,30.5,836,102,779.468
1,877,31.0,842,103,793.696
1,877,31.5,849,103,800.217
1,877,32.0,856,104,814.507
