web-scraper-order,web-scraper-start-url,dex#,Pokémon,Stamina,Attack,Defense,Product,MaxCP_Lv40,MaxCP_Lv50
"1631890503-669","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-318","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-588","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-16","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-445","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-732","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-486","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-379","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-98","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-158","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-143","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-25","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-404","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-229","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-661","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-491","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-324","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-632","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-774","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-637","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-639","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-76","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-151","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-376","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-547","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-215","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-180","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-568","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-323","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-322","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-537","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-94","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-791","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-271","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-89","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-227","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-372","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-358","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-510","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-738","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-95","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-313","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-199","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-251","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-62","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-12","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-503","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-183","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-758","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-223","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-456","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-608","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-204","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-531","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-341","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-489","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-220","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-560","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-675","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-317","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-712","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-670","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-720","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-437","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-612","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-395","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-682","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-426","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-288","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-449","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-788","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-418","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-176","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-261","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-146","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-286","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-723","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-760","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-9","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-627","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-469","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-481","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-728","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-592","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-532","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-666","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-604","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-656","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-650","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-557","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-573","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-553","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-558","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-585","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-473","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-705","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-593","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-424","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-756","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-757","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-628","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-172","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-715","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-653","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-102","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-178","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-196","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-752","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-157","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-173","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-8","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-580","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-41","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-579","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-733","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-590","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-72","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-394","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-388","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-660","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-338","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-399","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-43","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-533","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-584","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-620","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-152","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-81","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-224","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-275","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-626","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-332","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-93","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-380","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-343","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-50","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-84","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-415","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-665","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-356","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-130","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-613","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-248","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-110","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-778","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-385","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-527","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-331","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-201","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-167","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-521","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-68","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-310","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-727","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-552","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-108","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-226","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-133","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-46","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-417","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-3","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-208","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-525","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-355","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-360","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-789","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-471","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-349","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-112","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-536","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-721","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-140","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-398","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-249","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-441","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-730","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-78","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-241","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-92","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-296","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-280","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-663","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-603","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-192","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-244","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
